Date,CL,RB,HO,crack_321_total,crack_321_per_bbl,roll_mean,roll_std,z,signal,position,crack_ret,pnl,cum_pnl
2016-09-29,47.83000183105469,63.42840099334717,61.60559892654419,44.97239542007446,14.990798473358154,14.116946613788604,1.0089777790995211,0.8660764168160704,0,0.0,-0.3950037956237793,-0.0,7.229791164398193
2016-09-30,48.2400016784668,64.17179918289185,62.470802307128906,46.09439563751221,15.364798545837402,14.149023258686066,1.0176538900834735,1.1946844590272354,0,0.0,0.37400007247924805,0.0,7.229791164398193
2016-10-03,48.810001373291016,65.23440027236938,61.76099967956543,45.79979610443115,15.26659870147705,14.181373234589895,1.0218768454897669,1.0619924227434934,0,0.0,-0.09819984436035156,-0.0,7.229791164398193
2016-10-04,48.689998626708984,65.28479862213135,62.9832022190094,47.48280358314514,15.827601194381714,14.207409870624542,1.0437224455494156,1.5523200930150576,0,0.0,0.5610024929046631,0.0,7.229791164398193
2016-10-05,49.83000183105469,66.4565978050232,62.6975998878479,46.120790004730225,15.373596668243408,14.227119823296865,1.0545177182665773,1.0872049137601296,0,0.0,-0.45400452613830566,-0.0,7.229791164398193
2016-10-06,50.439998626708984,67.023601770401,62.907599687576294,45.63480734825134,15.211602449417114,14.260433193047842,1.053502829606849,0.9028635041485692,0,0.0,-0.16199421882629395,-0.0,7.229791164398193
2016-10-07,49.810001373291016,66.33060193061829,62.23559832572937,45.466798067092896,15.155599355697632,14.288106528917949,1.054867773031761,0.8223711530085429,0,0.0,-0.05600309371948242,-0.0,7.229791164398193
2016-10-11,50.790000915527344,66.66659760475159,62.281800985336304,43.244993448257446,14.414997816085815,14.310269816716511,1.043069630717314,0.10040365118988583,0,0.0,-0.7406015396118164,-0.0,7.229791164398193
2016-10-12,50.18000030517578,65.80559992790222,61.399799823760986,42.470998764038086,14.156999588012695,14.333566510677338,1.0232613587339447,-0.17255310303430635,0,0.0,-0.2579982280731201,-0.0,7.229791164398193
2016-10-13,50.439998626708984,66.3431990146637,62.23559832572937,43.60200047492981,14.534000158309937,14.353056557973225,1.015600726692892,0.17816411073859612,0,0.0,0.3770005702972412,0.0,7.229791164398193
2016-10-14,50.349998474121094,65.82659840583801,62.73120045661926,43.33440184593201,14.444800615310669,14.368753186861674,1.0094996914734007,0.0753317995947087,0,0.0,-0.08919954299926758,-0.0,7.229791164398193
2016-10-17,49.939998626708984,65.35620045661926,62.6808021068573,43.57320713996887,14.524402379989624,14.400833221276601,0.9825499950117894,0.12576373654303494,0,0.0,0.07960176467895508,0.0,7.229791164398193
2016-10-18,50.290000915527344,65.88120245933533,63.239399671554565,44.13180184364319,14.71060061454773,14.431559872627258,0.9623905056319505,0.28994544344267065,0,0.0,0.18619823455810547,0.0,7.229791164398193
2016-10-19,51.599998474121094,66.69180178642273,63.57119965553284,42.154807806015015,14.051602602005005,14.456106571356456,0.9326564221470103,-0.4337116646023488,0,0.0,-0.6589980125427246,-0.0,7.229791164398193
2016-10-20,50.43000030517578,65.50319981575012,62.73540115356445,42.45179986953735,14.150599956512451,14.474603231747945,0.9149487997276545,-0.3541217555910644,0,0.0,0.09899735450744629,0.0,7.229791164398193
2016-10-21,50.849998474121094,66.10800004005432,64.3187985420227,43.984803199768066,14.661601066589355,14.504969894886017,0.8896500531767508,0.1760593068522191,0,0.0,0.5110011100769043,0.0,7.229791164398193
2016-10-24,50.52000045776367,66.35160040855408,63.15960144996643,44.30280089378357,14.767600297927856,14.539129861195882,0.8586830991833425,0.26607072731402703,0,0.0,0.10599923133850098,0.0,7.229791164398193
2016-10-25,49.959999084472656,65.65019917488098,63.02099847793579,44.441399574279785,14.813799858093262,14.575659827391307,0.8215617708300639,0.28986259969393396,0,0.0,0.04619956016540527,0.0,7.229791164398193
2016-10-26,49.18000030517578,65.14620065689087,62.290202379226685,45.04260277748108,15.014200925827026,14.602369876702626,0.8090309492159597,0.5090423914233562,0,0.0,0.20040106773376465,0.0,7.229791164398193
2016-10-27,49.720001220703125,65.9441978931427,62.458200216293335,45.18659234046936,15.06219744682312,14.618333172798156,0.8084879274358252,0.5490054445620605,0,0.0,0.04799652099609375,0.0,7.229791164398193
2016-10-28,48.70000076293945,64.77239871025085,61.702199935913086,45.146995067596436,15.048998355865479,14.633839829762776,0.8076626856071953,0.5140246460570222,0,0.0,-0.013199090957641602,-0.0,7.229791164398193
2016-10-31,46.86000061035156,62.8109986782074,60.87899851799011,45.92099404335022,15.306998014450073,14.649836480617523,0.8113855819637971,0.8099250817866661,0,0.0,0.2579996585845947,0.0,7.229791164398193
2016-11-01,46.66999816894531,63.709797620773315,62.33219933509827,49.74180006980896,16.580600023269653,14.687109792232514,0.8476640306149347,2.2337744231797996,-1,0.0,1.27360200881958,0.0,7.229791164398193
2016-11-02,45.34000015258789,61.59300184249878,60.81180238723755,47.977805614471436,15.992601871490479,14.725839817523957,0.853416650528705,1.4843418548041487,0,-1.0,-0.5879981517791748,0.5879981517791748,7.817789316177368
2016-11-03,44.65999984741211,61.244399070739746,59.828999519348145,48.33779811859131,16.11259937286377,14.772109798590343,0.8520661288455876,1.5732224634836434,0,0.0,0.11999750137329102,0.0,7.817789316177368
2016-11-04,44.06999969482422,60.0725998878479,57.90120005607605,45.836400747299194,15.278800249099731,14.803009788195292,0.8358410956889093,0.5692355441225203,0,0.0,-0.8337991237640381,-0.0,7.817789316177368
2016-11-07,44.88999938964844,60.50520157814026,57.58200216293335,43.922407150268555,14.640802383422852,14.807839854558308,0.8340201504844129,-0.2002798985593314,0,0.0,-0.6379978656768799,-0.0,7.817789316177368
2016-11-08,44.97999954223633,60.52620005607605,57.506399631500244,43.61880111694336,14.539600372314453,14.814443226655325,0.8302301121240729,-0.33104418922810375,0,0.0,-0.10120201110839844,-0.0,7.817789316177368
2016-11-09,45.27000045776367,60.52620005607605,57.00240111351013,42.244799852371216,14.081599950790405,14.808019912242889,0.8344439579201347,-0.8705437370091306,0,0.0,-0.45800042152404785,-0.0,7.817789316177368
2016-11-10,44.65999984741211,60.33719873428345,56.18340039253235,42.877798318862915,14.292599439620972,14.808683252334594,0.8340108121737855,-0.6187975085940309,0,0.0,0.2109994888305664,0.0,7.817789316177368
2016-11-14,43.31999969482422,58.19099807739258,53.667598485946655,40.089595556259155,13.363198518753052,14.777826575438182,0.8527761086464681,-1.658850479442297,0,0.0,-0.9294009208679199,-0.0,7.817789316177368
2016-11-15,45.810001373291016,60.64379954338074,56.07000160217285,39.92759656906128,13.30919885635376,14.74358324209849,0.8699264132851264,-1.6488571491099182,0,0.0,-0.05399966239929199,-0.0,7.817789316177368
2016-11-16,45.56999969482422,60.26999759674072,55.40220093727112,39.23219704627991,13.077399015426636,14.708049885431926,0.8937918934538478,-1.8244189524969003,0,0.0,-0.23179984092712402,-0.0,7.817789316177368
2016-11-17,45.41999816894531,60.774001121520996,56.40600228309631,41.69401001930237,13.898003339767456,14.68388325770696,0.8957959191635664,-0.877297943792047,0,0.0,0.8206043243408203,0.0,7.817789316177368
2016-11-18,45.689998626708984,61.223400592803955,56.24220013618469,41.61900544166565,13.87300181388855,14.666206614176433,0.9012325987596188,-0.8801332767806935,0,0.0,-0.02500152587890625,-0.0,7.817789316177368
2016-11-21,47.4900016784668,64.02900052070618,58.65299963951111,44.24099564552307,14.74699854850769,14.640976595878602,0.8766906069240622,0.1209342860431401,0,0.0,0.8739967346191406,0.0,7.817789316177368
2016-11-22,48.029998779296875,64.10459804534912,59.211602210998535,43.33080196380615,14.44360065460205,14.61348996957143,0.8560100497826646,-0.19846649582269935,0,0.0,-0.30339789390563965,-0.0,7.817789316177368
2016-11-23,47.959999084472656,63.709797620773315,59.71140003204346,43.25099802017212,14.416999340057373,14.596093281110127,0.8490768028425761,-0.21092784593004477,0,0.0,-0.026601314544677734,-0.0,7.817789316177368
2016-11-25,46.060001373291016,61.74000120162964,57.6533989906311,42.953397274017334,14.317799091339111,14.581886605421703,0.846435130570178,-0.311999708595148,0,0.0,-0.09920024871826172,-0.0,7.817789316177368
2016-11-28,47.08000183105469,63.537599086761475,59.33340239524841,45.1685950756073,15.056198358535767,14.580873231093088,0.8458197927660625,0.5619697381261735,0,0.0,0.7383992671966553,0.0,7.817789316177368
2016-11-29,45.22999954223633,61.43340039253235,57.838199615478516,45.01500177383423,15.005000591278076,14.588349926471711,0.8475806761567304,0.49157640862652263,0,0.0,-0.05119776725769043,-0.0,7.817789316177368
2016-11-30,49.439998626708984,65.97779846191406,62.613600969314575,46.24920201301575,15.416400671005249,14.622843285401663,0.8382590849106872,0.9466731704889738,0,0.0,0.41140007972717285,0.0,7.817789316177368
2016-12-01,51.060001373291016,69.21179938316345,64.97400212287903,50.217596769332886,16.739198923110962,14.6809765736262,0.8621299099297655,2.3873691491024105,-1,0.0,1.322798252105713,0.0,7.817789316177368
2016-12-02,51.68000030517578,69.64020037651062,65.48220133781433,49.72260117530823,16.57420039176941,14.739919952551524,0.868741089538453,2.1114236005487044,-1,-1.0,-0.16499853134155273,0.16499853134155273,7.982787847518921
2016-12-05,51.790000915527344,69.59819841384888,65.4150002002716,49.24139428138733,16.413798093795776,14.791956599553426,0.8740100476821927,1.8556325508423486,0,-1.0,-0.1604022979736328,0.1604022979736328,8.143190145492554
2016-12-06,50.93000030517578,68.79179978370667,64.50779986381531,49.301398515701294,16.433799505233765,14.837309900919596,0.8875499074740725,1.7987603749041075,0,0.0,0.02000141143798828,0.0,8.143190145492554
2016-12-07,49.77000045776367,67.97279906272888,63.34440207481384,49.97999882698059,16.65999960899353,14.894533248742421,0.89260884150281,1.9778723648745655,0,0.0,0.22620010375976562,0.0,8.143190145492554
2016-12-08,50.84000015258789,68.28780126571655,63.19739770889282,47.252999782562256,15.750999927520752,14.93153996070226,0.8810560491404628,0.9300883497910691,0,0.0,-0.9089996814727783,-0.0,8.143190145492554
2016-12-09,51.5,68.77080130577087,63.30660080909729,46.34820342063904,15.449401140213013,14.952160020669302,0.878409014568958,0.5660701464769357,0,0.0,-0.30159878730773926,-0.0,8.143190145492554
2016-12-12,52.83000183105469,70.21140003204346,64.80599927902222,46.73879384994507,15.57959794998169,14.975676659742991,0.8759602083283022,0.6894391828496782,0,0.0,0.13019680976867676,0.0,8.143190145492554
2016-12-13,52.97999954223633,70.33740091323853,65.12939786911011,46.864201068878174,15.621400356292725,14.973259981473287,0.8739394009447082,0.7416307974200644,0,0.0,0.041802406311035156,0.0,8.143190145492554
2016-12-14,51.040000915527344,69.02699875831604,64.39020037651062,49.32419514656067,16.44139838218689,14.967696619033813,0.8632714631354587,1.7071127983317036,0,0.0,0.819998025894165,0.0,8.143190145492554
2016-12-15,50.900001525878906,68.9639983177185,64.76819801330566,49.99619007110596,16.665396690368652,14.984879891077677,0.8867097367555222,1.8952276372198185,0,0.0,0.2239983081817627,0.0,8.143190145492554
2016-12-16,51.900001525878906,70.23659920692444,65.398202419281,50.171396255493164,16.723798751831055,15.013536540667216,0.9146934361181728,1.8697654794834269,0,0.0,0.058402061462402344,0.0,8.143190145492554
2016-12-19,52.119998931884766,70.09800124168396,65.68379974365234,49.51980543136597,16.506601810455322,15.051013219356538,0.9291632907987907,1.5665584354365016,0,0.0,-0.21719694137573242,-0.0,8.143190145492554
2016-12-20,52.22999954223633,70.08959984779358,66.9312014579773,50.42040252685547,16.806800842285156,15.097413206100464,0.9463015826210672,1.8063878023431263,0,0.0,0.300199031829834,0.0,8.143190145492554
2016-12-21,52.4900016784668,68.88420009613037,67.43099927902222,47.72939443588257,15.90979814529419,15.125893179575602,0.9445782852331748,0.8298994143456049,0,0.0,-0.8970026969909668,-0.0,8.143190145492554
2016-12-22,52.95000076293945,69.75359916687012,67.36799883842468,48.02519488334656,16.008398294448853,15.154773151874542,0.9446300829541848,0.903660764121263,0,0.0,0.09860014915466309,0.0,8.143190145492554
2016-12-23,53.02000045776367,69.83759808540344,68.30039834976196,48.91559314727783,16.305197715759277,15.187876439094543,0.949633691096146,1.1765813356674713,0,0.0,0.2967994213104248,0.0,8.143190145492554
2016-12-27,53.900001525878906,71.37479782104492,69.41759848594666,50.46718955039978,16.822396516799927,15.211819676558177,0.9725427899757889,1.656047278168444,0,0.0,0.5171988010406494,0.0,8.143190145492554
2016-12-28,54.060001373291016,71.37060213088989,70.33320021629333,50.89440035820007,16.964800119400024,15.244719703992208,0.9979952326073427,1.7235357035864467,0,0.0,0.14240360260009766,0.0,8.143190145492554
2016-12-29,53.77000045776367,71.55539774894714,70.64400172233582,52.44479584693909,17.481598615646362,15.27999970515569,1.0388895815972774,2.119184704023835,-1,0.0,0.5167984962463379,0.0,8.143190145492554
2016-12-30,53.720001220703125,71.58060193061829,69.93419909477234,51.935399293899536,17.31179976463318,15.314086389541625,1.0714833688529393,1.8644371281564325,0,-1.0,-0.1697988510131836,0.1697988510131836,8.312988996505737
2017-01-03,52.33000183105469,70.42139983177185,68.11559772491455,51.96839189529419,17.322797298431396,15.339006324609121,1.1006198703754801,1.8024306367878842,0,0.0,0.010997533798217773,0.0,8.312988996505737
2017-01-04,53.2599983215332,71.10599827766418,69.12780046463013,51.55980205535889,17.18660068511963,15.369223058223724,1.1261762755610158,1.6137594676202531,0,0.0,-0.13619661331176758,-0.0,8.312988996505737
2017-01-05,53.7599983215332,71.15640163421631,68.78339838981628,49.81620669364929,16.60540223121643,15.392453054587046,1.1371911869290008,1.06661851636836,0,0.0,-0.5811984539031982,-0.0,8.312988996505737
2017-01-06,53.9900016784668,71.53439927101135,68.62799763679504,49.72679114341736,16.575597047805786,15.41611968278885,1.1469129340464257,1.010954999806465,0,0.0,-0.02980518341064453,-0.0,8.312988996505737
2017-01-09,51.959999084472656,68.7791976928711,65.96940207481384,47.64780020713806,15.88260006904602,15.440579720338185,1.1408338369721307,0.3874537503910251,0,0.0,-0.6929969787597656,-0.0,8.312988996505737
2017-01-10,50.81999969482422,67.67880034446716,64.96140003204346,47.85900163650513,15.953000545501709,15.47051306962967,1.130095583127291,0.4269439533042519,0,0.0,0.07040047645568848,0.0,8.312988996505737
2017-01-11,52.25,69.40080070495605,66.90180158615112,48.95340299606323,16.317800998687744,15.500243083635967,1.1285032352853082,0.7244621809569579,0,0.0,0.36480045318603516,0.0,8.312988996505737
2017-01-12,53.0099983215332,70.37520217895508,67.65360116958618,49.37401056289673,16.458003520965576,15.53379646539688,1.1265174327916712,0.820410788742415,0,0.0,0.14020252227783203,0.0,8.312988996505737
2017-01-13,52.369998931884766,69.35879874229431,67.69140243530273,49.29900312423706,16.433001041412354,15.56560644308726,1.1244767523326693,0.7713761947730159,0,0.0,-0.025002479553222656,-0.0,8.312988996505737
2017-01-17,52.47999954223633,69.24119925498962,67.21679878234863,48.2591986656189,16.0863995552063,15.588536425431569,1.1207675447991858,0.4442162267144657,0,0.0,-0.3466014862060547,-0.0,8.312988996505737
2017-01-18,51.08000183105469,67.58640003204346,65.04539895057678,46.978193521499634,15.659397840499878,15.615333012739818,1.1024690765186047,0.03996921881855299,0,0.0,-0.4270017147064209,-0.0,8.312988996505737
2017-01-19,51.369998931884766,67.96859836578369,64.44900012016296,46.27620005607605,15.425400018692017,15.63657968044281,1.0859221823340317,-0.19447034528468166,0,0.0,-0.23399782180786133,-0.0,8.312988996505737
2017-01-20,52.41999816894531,69.12780046463013,65.77199935913086,46.767605781555176,15.589201927185059,15.652039694786072,1.0783832280862362,-0.0582703495050916,0,0.0,0.163801908493042,0.0,8.312988996505737
2017-01-23,52.75,68.31300044059753,65.80139923095703,44.1774001121521,14.725800037384033,15.651343023777008,1.0789776277164418,-0.8577962717835051,0,0.0,-0.8634018898010254,-0.0,8.312988996505737
2017-01-24,53.18000030517578,68.94299983978271,66.18779826164246,44.53379702568054,14.84459900856018,15.651856342951456,1.0785796693702667,-0.7484447902328774,0,0.0,0.11879897117614746,0.0,8.312988996505737
2017-01-25,52.75,67.67880034446716,63.999600648880005,41.10720133781433,13.70240044593811,15.629993001619974,1.1047033930420225,-1.7448960217039353,0,0.0,-1.1421985626220703,-0.0,8.312988996505737
2017-01-26,53.779998779296875,68.91780066490173,64.7934021949768,41.28900718688965,13.763002395629883,15.608339750766755,1.1284978461997597,-1.635215664213347,0,0.0,0.06060194969177246,0.0,8.312988996505737
2017-01-27,53.16999816894531,67.99379754066467,64.13819861412048,40.61579918861389,13.538599729537964,15.583166440327963,1.1576559833376587,-1.7661263278709725,0,0.0,-0.22440266609191895,-0.0,8.312988996505737
2017-01-30,52.630001068115234,67.48139762878418,63.230998277664185,40.30379033088684,13.43459677696228,15.551959753036499,1.1900115818313501,-1.7792793014801884,0,0.0,-0.1040029525756836,-0.0,8.312988996505737
2017-01-31,52.810001373291016,67.69140243530273,64.07519817352295,41.02799892425537,13.675999641418457,15.503549746672313,1.2064237677809349,-1.514849221360588,0,0.0,0.24140286445617676,0.0,8.312988996505737
2017-02-01,53.880001068115234,70.30800104141235,66.3222005367279,45.29819941520691,15.09939980506897,15.488663045565287,1.2057974961590023,-0.3228263798326776,0,0.0,1.4234001636505127,0.0,8.312988996505737
2017-02-02,53.540000915527344,69.37560153007507,64.38179898262024,42.512999296188354,14.170999765396118,15.456303052107494,1.2147889426203256,-1.0580465804528554,0,0.0,-0.9284000396728516,-0.0,8.312988996505737
2017-02-03,53.83000183105469,69.93419909477234,65.25539875030518,43.63379144668579,14.544597148895264,15.444066333770753,1.220292646923382,-0.7370930138301192,0,0.0,0.3735973834991455,0.0,8.312988996505737
2017-02-06,53.0099983215332,68.67840099334717,63.43260169029236,41.759408712387085,13.919802904129028,15.43204967578252,1.2318321515699342,-1.2276402833991449,0,0.0,-0.6247942447662354,-0.0,8.312988996505737
2017-02-07,52.16999816894531,68.12819981575012,62.474997997283936,42.22140312194824,14.073801040649414,15.424286353588105,1.238998871247034,-1.0899810680048865,0,0.0,0.15399813652038574,0.0,8.312988996505737
2017-02-08,52.34000015258789,68.71200156211853,65.2134017944336,45.61740446090698,15.205801486968994,15.443023045857748,1.2267902105168964,-0.19336766535559718,0,0.0,1.13200044631958,0.0,8.312988996505737
2017-02-09,53.0,68.94299983978271,65.94839859008789,44.83439826965332,14.944799423217773,15.45389304558436,1.2192905822045623,-0.41753264545528596,0,0.0,-0.2610020637512207,-0.0,8.312988996505737
2017-02-10,53.86000061035156,69.9677996635437,66.76319861412048,45.1187961101532,15.0395987033844,15.48183304866155,1.1894116155310521,-0.37180933791343534,0,0.0,0.09479928016662598,0.0,8.312988996505737
2017-02-13,52.93000030517578,68.3466010093689,64.87320041656494,42.77640151977539,14.258800506591797,15.497659742832184,1.1661012812433496,-1.0623941986578211,0,0.0,-0.7807981967926025,-0.0,8.312988996505737
2017-02-14,53.20000076293945,68.80440187454224,64.96140003204346,42.97020149230957,14.323400497436523,15.518426434199016,1.1328910605358578,-1.0548462940445882,0,0.0,0.06459999084472656,0.0,8.312988996505737
2017-02-15,53.11000061035156,68.48099827766418,65.01179838180542,42.6437931060791,14.214597702026367,15.52370300690333,1.125931742009311,-1.1626862055960563,0,0.0,-0.10880279541015625,-0.0,8.312988996505737
2017-02-16,53.36000061035156,68.42219853401184,64.03740191459656,40.80179715156555,13.60059905052185,15.519162960847218,1.1332261779233967,-1.6930105813837437,0,0.0,-0.6139986515045166,-0.0,8.312988996505737
2017-02-17,53.400001525878906,68.72879934310913,63.697200536727905,40.95479464530945,13.65159821510315,15.50090628862381,1.1545008055031902,-1.6018248447342034,0,0.0,0.05099916458129883,0.0,8.312988996505737
2017-02-21,54.060001373291016,68.98500180244446,62.74799823760986,38.53799772262573,12.845999240875244,15.47427959839503,1.1969420916499764,-2.1958291682237694,1,0.0,-0.8055989742279053,-0.0,8.312988996505737
2017-02-22,53.59000015258789,68.4432020187378,63.558597564697266,39.67500114440918,13.225000381469727,15.454412949085235,1.2243662234665271,-1.820870687941236,0,1.0,0.3790011405944824,0.3790011405944824,8.69199013710022
2017-02-23,54.45000076293945,69.58140063285828,64.20119905471802,40.01399803161621,13.33799934387207,15.438082953294119,1.2461234918652897,-1.6852933301806936,0,0.0,0.11299896240234375,0.0,8.69199013710022
2017-02-24,53.9900016784668,68.89680218696594,63.6215980052948,39.445197343826294,13.148399114608765,15.406286299228668,1.2799149618638377,-1.7640915622487319,0,0.0,-0.18960022926330566,-0.0,8.69199013710022
2017-02-27,54.04999923706055,68.87579870223999,64.37339758872986,39.9749972820282,13.3249990940094,15.37828627427419,1.3069335464408083,-1.571072366958931,0,0.0,0.17659997940063477,0.0,8.69199013710022
2017-02-28,54.0099983215332,68.07360076904297,63.50399851799011,37.62120509147644,12.540401697158813,15.330352958043417,1.3572824443545262,-2.0555421404653926,1,0.0,-0.7845973968505859,-0.0,8.69199013710022
2017-03-01,53.83000183105469,68.21219873428345,70.475998878479,45.410390853881836,15.136796951293945,15.303646258513133,1.344798797236657,-0.12407008956435424,0,1.0,2.596395254135132,2.596395254135132,11.288385391235352
2017-03-02,52.61000061035156,66.3222005367279,69.01860237121582,43.83300161361694,14.611000537872314,15.270926260948182,1.3372230199010817,-0.49350460862144274,0,0.0,-0.5257964134216309,-0.0,11.288385391235352
2017-03-03,53.33000183105469,66.9312014579773,69.43020057678223,43.302597999572754,14.434199333190918,15.237932948271434,1.332961538325712,-0.6029683467762005,0,0.0,-0.17680120468139648,-0.0,11.288385391235352
2017-03-06,53.20000076293945,67.38900232315063,70.23659920692444,45.41460156440735,15.138200521469116,15.216339631875355,1.3237227598567232,-0.059029815589705964,0,0.0,0.7040011882781982,0.0,11.288385391235352
2017-03-07,53.13999938964844,67.78379774093628,70.55160140991211,46.699198722839355,15.566399574279785,15.198112964630127,1.31097537697216,0.28092564980149065,0,0.0,0.42819905281066895,0.0,11.288385391235352
2017-03-08,50.279998779296875,65.38139963150024,69.40920209884644,49.3320050239563,16.4440016746521,15.209662993748983,1.3189574747791875,0.935844183384125,0,0.0,0.8776021003723145,0.0,11.288385391235352
2017-03-09,49.279998779296875,64.23900032043457,68.22060012817383,48.858604431152344,16.28620147705078,15.223609666029612,1.3259411147250175,0.8013868785127286,0,0.0,-0.15780019760131836,-0.0,11.288385391235352
2017-03-10,48.4900016784668,63.15120005607605,67.20420169830322,48.03659677505493,16.01219892501831,15.230819682280222,1.3290821150512444,0.5879089289437632,0,0.0,-0.2740025520324707,-0.0,11.288385391235352
2017-03-13,48.400001525878906,63.02519917488098,66.38940167427063,47.239795446395874,15.746598482131958,15.232906317710876,1.3298037965959264,0.3862916963660709,0,0.0,-0.26560044288635254,-0.0,11.288385391235352
2017-03-14,47.720001220703125,62.65979862213135,66.50700116157532,48.66659474372864,16.222198247909546,15.229252982139588,1.3267250028025388,0.7484182959335857,0,0.0,0.4755997657775879,0.0,11.288385391235352
2017-03-15,48.86000061035156,63.520801305770874,66.50280046463013,46.96440124511719,15.654800415039062,15.212409710884094,1.3145426147290888,0.3365358408301886,0,0.0,-0.5673978328704834,-0.0,11.288385391235352
2017-03-16,48.75,63.18059992790222,66.95640063285828,47.06760048866272,15.689200162887573,15.19516640106837,1.301098019134918,0.37970526013687994,0,0.0,0.03439974784851074,0.0,11.288385391235352
2017-03-17,48.779998779296875,63.35699915885925,67.1537983417511,47.52780032157898,15.842600107192993,15.184099706013997,1.2925501435041176,0.5094583018603782,0,0.0,0.15339994430541992,0.0,11.288385391235352
2017-03-20,48.220001220703125,63.59219813346863,67.67459964752197,50.19899225234985,16.73299741744995,15.18286964893341,1.2910139287888922,1.2007056887222936,0,0.0,0.890397310256958,0.0,11.288385391235352
2017-03-21,47.34000015258789,63.13859796524048,67.4184021949768,51.67559766769409,17.225199222564697,15.204793000221253,1.3145221980699153,1.5369890484238025,0,0.0,0.4922018051147461,0.0,11.288385391235352
2017-03-22,48.040000915527344,62.86559772491455,67.27979922294617,48.89099192619324,16.29699730873108,15.209602983792623,1.3180358304457775,0.8250112021390836,0,0.0,-0.9282019138336182,-0.0,11.288385391235352
2017-03-23,47.70000076293945,62.5842010974884,66.76319861412048,48.83159852027893,16.277199506759644,15.209136346975962,1.3176462709408645,0.8105841327361948,0,0.0,-0.019797801971435547,-0.0,11.288385391235352
2017-03-24,47.970001220703125,62.89919829368591,67.40159940719604,49.289992332458496,16.429997444152832,15.202596362431844,1.3104575289991751,0.9366202677765381,0,0.0,0.15279793739318848,0.0,11.288385391235352
2017-03-27,47.72999954223633,63.10500240325928,67.99379754066467,51.01380372047424,17.00460124015808,15.203259714444478,1.3113744263528881,1.3736286826359583,0,0.0,0.574603796005249,0.0,11.288385391235352
2017-03-28,48.369998931884766,63.701401233673096,68.6657989025116,50.95860457420349,16.986201524734497,15.195003096262614,1.2982806970065697,1.3796696142843594,0,0.0,-0.018399715423583984,-0.0,11.288385391235352
2017-03-29,49.5099983215332,64.78500080108643,70.22400212287903,51.26400876045227,17.088002920150757,15.191273148854574,1.2924042683134054,1.467597885429012,0,0.0,0.10180139541625977,0.0,11.288385391235352
2017-03-30,50.349998474121094,65.44440007209778,70.61040115356445,50.44920587539673,16.816401958465576,15.18283322652181,1.2798410473523343,1.2763840754468727,0,0.0,-0.27160096168518066,-0.0,11.288385391235352
2017-03-31,50.599998474121094,66.09120225906372,71.4041976928711,51.786606788635254,17.262202262878418,15.18409325281779,1.2818828153430284,1.6211380519244507,0,0.0,0.4458003044128418,0.0,11.288385391235352
2017-04-03,50.2400016784668,65.66280126571655,71.13539814949036,51.74099564552307,17.24699854850769,15.194786524772644,1.2965324540967162,1.582846628521001,0,0.0,-0.015203714370727539,-0.0,11.288385391235352
2017-04-04,51.029998779296875,66.87660241127014,72.31139802932739,52.97460651397705,17.658202171325684,15.212829943497976,1.323330626767062,1.8478921127986196,0,0.0,0.41120362281799316,0.0,11.288385391235352
2017-04-05,51.150001525878906,67.34700036048889,72.04259848594666,53.28659462928772,17.762198209762573,15.244156579176584,1.3611612562560886,1.849921615835534,0,0.0,0.10399603843688965,0.0,11.288385391235352
2017-04-06,51.70000076293945,67.7418007850647,72.64319801330566,53.0267972946167,17.675599098205566,15.272866555054982,1.394133198644955,1.7234598139445714,0,0.0,-0.08659911155700684,-0.0,11.288385391235352
2017-04-07,52.2400016784668,68.39279866218567,73.34039855003357,53.40599083900452,17.80199694633484,15.297603154182434,1.4257958452208817,1.7564883503812065,0,0.0,0.12639784812927246,0.0,11.288385391235352
2017-04-10,53.08000183105469,69.18660020828247,73.84020137786865,52.97339630126953,17.657798767089844,15.317599741617839,1.4505448202173978,1.6133241750649745,0,0.0,-0.14419817924499512,-0.0,11.288385391235352
2017-04-11,53.400001525878906,69.32519817352295,73.82339859008789,52.27379035949707,17.424596786499023,15.334126337369282,1.4689998040730836,1.4230569965588227,0,0.0,-0.2332019805908203,-0.0,11.288385391235352
2017-04-12,53.11000061035156,69.3839979171753,73.15140223503113,52.589396238327026,17.52979874610901,15.358182990550995,1.493148215514344,1.4543872691231514,0,0.0,0.10520195960998535,0.0,11.288385391235352
2017-04-13,53.18000030517578,69.27900052070618,72.86579990386963,51.88380002975464,17.294600009918213,15.3854363600413,1.5135233321135684,1.261403514150555,0,0.0,-0.2351987361907959,-0.0,11.288385391235352
2017-04-17,52.650001525878906,68.58179998397827,72.22319841384888,51.4367938041687,17.1455979347229,15.414106325308483,1.5304905239754767,1.1313311531761967,0,0.0,-0.1490020751953125,-0.0,11.288385391235352
2017-04-18,52.40999984741211,68.11979842185974,71.86199855804443,50.87159585952759,16.95719861984253,15.436906270186107,1.54327935290579,0.9851050924733192,0,0.0,-0.1883993148803711,-0.0,11.288385391235352
2017-04-19,50.439998626708984,66.41460084915161,69.67800164222717,51.18720746040344,17.062402486801147,15.475849644343059,1.5544715664199078,1.0206380590878652,0,0.0,0.10520386695861816,0.0,11.288385391235352
